CL,D,E,I_A,I_S,K_stock,R,S,V,X_0_mayer,X_vac,action,opt_policy,time
1.0000000000000198,0.0020375571924525064,0.001553348266952107,0.0013956850032310405,0.0003200618115043187,0.0037812279802551837,0.25559351659622415,0.7390998311296557,0.0,19.092312455897158,0.0,4.640607721805885e-5,0.0,74.54909819639279
1.0000000000000198,0.002038040380098216,0.0015593306031595228,0.0014007097647217653,0.00032115097756262777,0.0037812279802551837,0.2552107370794061,0.7394700311950716,0.0,19.251561774861575,0.0,4.640607721805885e-5,0.0,74.70941883767536
1.00000000000002,0.0020385252157258497,0.0015653460117983579,0.0014057625970492562,0.0003222463098019755,0.0037812279802551837,0.2548287270999997,0.7398393927656448,0.0,19.411889987663756,0.0,4.640607721805885e-5,0.0,74.86973947895792
1.0000000000000202,0.002039011708661061,0.0015713946720854637,0.0014108436482450834,0.000323347840342704,0.0037812279802551837,0.2544474861636575,0.7402079159670284,0.0,19.57330305880339,0.0,4.640607721805885e-5,0.0,75.03006012024048
1.0000000000000202,0.0020394998682781184,0.0015774767642890853,0.001415953067243661,0.00032445560149695454,0.0037812279802551837,0.25406701378092883,0.7405756009177835,0.0,19.735806985101313,0.0,4.640607721805885e-5,0.0,75.19038076152304
1.0000000000000202,0.0020399897040001957,0.0015835924697341491,0.0014210910038866885,0.0003255696257697447,0.0037812279802551837,0.2536873094672769,0.7409424477293525,0.0,19.899407795889122,0.0,4.640607721805885e-5,0.0,75.35070140280561
1.0000000000000202,0.002040481225299664,0.0015897419708075773,0.0014262576089276217,0.00032668994586004883,0.0037812279802551837,0.2533083727430954,0.74130845650603,0.0,20.06411155319974,0.0,4.640607721805885e-5,0.0,75.51102204408818
1.0000000000000204,0.0020409744416983854,0.0015959254509636208,0.0014314530340361618,0.0003278165946618826,0.0037812279802551837,0.25293020313372544,0.7416736273449348,0.0,20.229924351958953,0.0,4.640607721805885e-5,0.0,75.67134268537073
1.0000000000000202,0.002041469362768007,0.0016021430947292163,0.0014366774318027738,0.0003289496052653916,0.0037812279802551837,0.2525528001694725,0.7420379603359825,0.0,20.396852320177885,0.0,4.640607721805885e-5,0.0,75.8316633266533
1.0000000000000204,0.0020419659981302588,0.001608395087709366,0.0014419309557432284,0.000330089010957944,0.0037812279802551837,0.2521761633856239,0.7424014555618558,0.0,20.564901619146465,0.0,4.640607721805885e-5,0.0,75.99198396793587
1.0000000000000204,0.002042464357457252,0.0016146816165925383,0.0014472137603031676,0.0003312348452252268,0.0037812279802551837,0.2518002923224656,0.7427641130979767,0.0,20.734078443627848,0.0,4.640607721805885e-5,0.0,76.15230460921843
1.0000000000000207,0.0020429644504717788,0.0016210028691560916,0.0014525260008626949,0.0003323871417523464,0.0037812279802551837,0.2514251865253,0.7431259330124778,0.0,20.904389022053813,0.0,4.640607721805885e-5,0.0,76.312625250501
1.0000000000000207,0.002043466286947613,0.0016273590342717199,0.0014578678337409908,0.00033354593442493313,0.0037812279802551837,0.25105084554446283,0.7434869153661726,0.0,21.075839616721144,0.0,4.640607721805885e-5,0.0,76.47294589178357
1.0000000000000207,0.0020439698767098155,0.0016337503019109207,0.0014632394162009507,0.0003347112573302499,0.0037812279802551837,0.25067726893534104,0.7438470602125277,0.0,21.248436523988985,0.0,4.640607721805885e-5,0.0,76.63326653306613
1.0000000000000207,0.002044475229635038,0.001640176863150485,0.0014686409064538504,0.00033588314475830493,0.0037812279802551837,0.25030445625839043,0.7442063675976326,0.0,21.422186074477196,0.0,4.640607721805885e-5,0.0,76.79358717434869
1.0000000000000209,0.0020449823556518295,0.0016466389101780076,0.001474072463664032,0.00033706163120296836,0.0037812279802551837,0.24993240707915326,0.7445648375601707,0.0,21.59709463326567,0.0,4.640607721805885e-5,0.0,76.95390781563125
1.0000000000000207,0.0020454912647409453,0.0016531366362974218,0.0014795342479536173,0.0003382467513630932,0.0037812279802551837,0.24956112096827612,0.7449224701313896,0.0,21.773168600094685,0.0,4.640607721805885e-5,0.0,77.11422845691382
1.0000000000000209,0.002046001966935657,0.0016596702359345538,0.0014850264204072435,0.0003394385401436406,0.0037812279802551837,0.24919059750152783,0.7452792653350718,0.0,21.950414409566214,0.0,4.640607721805885e-5,0.0,77.27454909819639
1.0000000000000209,0.002046514472322065,0.0016662399046426996,0.001490549143076823,0.00034063703265680865,0.0037812279802551837,0.24882083625981752,0.745635223187505,0.0,22.128838531346265,0.0,4.640607721805885e-5,0.0,77.43486973947896
1.000000000000021,0.0020470287910394095,0.0016728458391082233,0.0014961025789863298,0.0003418422642231661,0.0037812279802551837,0.2484518368292127,0.7459903436974512,0.0,22.30844747036821,0.0,4.640607721805885e-5,0.0,77.59519038076152
1.000000000000021,0.0020475449332803893,0.0016794882371561773,0.0015016868921366056,0.0003430542703727898,0.0037812279802551837,0.24808359880095765,0.7463446268661175,0.0,22.489247767037142,0.0,4.640607721805885e-5,0.0,77.75551102204409
