D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
0.002162625518876633,0.0034018683883201765,0.0029491848830224617,0.0006577970669821617,0.04159473815008949,0.19885975432230182,0.791804422132917,0.0,0.0,0.0010612992026106324,102.56
0.0021631331653817914,0.003410116412874577,0.0029561006611999387,0.0006593058613856139,0.04159476693493645,0.1987333238773734,0.791907088379542,0.0,0.0,0.0010606367943156523,102.63999999999999
0.0021636807641534053,0.003418802967916649,0.0029635487075896985,0.0006609291960279086,0.0415947197774152,0.19859801045876146,0.7920209164988674,0.0,0.0,0.0010613848473759817,102.72
0.0021641523809425613,0.0034268140694994572,0.0029700386571804194,0.0006623669392167651,0.041594846244901756,0.19848151235058176,0.7921247495889525,0.0,0.0,0.0010594161693633056,102.8
0.002164672264443942,0.003435371614644748,0.0029771890238435243,0.0006639249586642799,0.04159484512636485,0.1983540937716128,0.7922256868348901,0.0,0.0,0.001060716683971434,102.88
0.0021652364284521315,0.0034444836025622214,0.0029850490332671504,0.0006656346739061516,0.041594783548429444,0.19821550328997445,0.7923456560445938,0.0,0.0,0.0010614556878776552,102.96000000000001
0.0021656558418597757,0.0034515176752305827,0.002990792010024613,0.0006668672238814475,0.04159512013698717,0.19811258422600095,0.7924354304545554,0.0,0.0,0.001060069274148767,103.04
0.0021662009542630185,0.003460383076067807,0.0029984605400912617,0.0006685252191858573,0.04159470280286786,0.19798104372392428,0.7925479311887766,0.0,0.0,0.001060532600790944,103.12
0.002166765019889454,0.003469620041602622,0.0030061561468969523,0.0006701770377670922,0.04159483007320834,0.19784441840857667,0.7926474031549469,0.0,0.0,0.0010615289806024117,103.19999999999999
0.0021672732154686685,0.0034777941359960627,0.003013043132993806,0.0006717138155484009,0.041594796227066445,0.19772253586323388,0.7927499231913882,0.0,0.0,0.0010619790432449825,103.28
0.0021678417330310185,0.0034870639169248584,0.00302087217707137,0.0006734351731073488,0.041595000104085816,0.19758617083382565,0.7928639128043101,0.0,0.0,0.001060815491449844,103.36000000000001
0.0021683669963850427,0.003496050668540451,0.0030282758797643802,0.0006750432483094817,0.04159486930891458,0.19746050708446303,0.7929686167546306,0.0,0.0,0.0010618896047336146,103.44
0.0021689199378338575,0.0035048675212678935,0.0030356729608897277,0.0006766521250495343,0.04159484512636485,0.1973296098637087,0.7930666603176919,0.0,0.0,0.0010618896047336146,103.52
0.0021693917809938144,0.003512539135224465,0.003042418030581277,0.0006781048328249986,0.041594871112612584,0.1972173413156621,0.7931796596937154,0.0,0.0,0.0010610771680256961,103.6
